amount,is_international,velocity_5min,is_new_merchant,account_age_days,failed_login_attempts,fraud,is_night,is_weekend
5430,1,4,1,1381,2,0,0,0
5610,1,7,0,6,3,1,0,0
9064,0,7,1,1364,0,0,0,0
6593,1,4,1,992,2,0,0,0
10859,1,5,1,494,4,1,0,1
5539,0,9,1,1132,1,0,0,0
14573,0,7,1,1949,1,1,1,1
9865,0,7,0,1796,1,0,0,0
13379,1,7,0,71,3,1,0,1
6611,0,9,0,939,4,0,0,0
11583,0,5,0,1364,3,1,1,0
17730,1,6,0,674,0,1,1,1
2476,0,3,1,1124,2,0,0,0
19493,1,1,1,1351,2,1,0,1
11924,1,2,0,1057,1,1,0,0
18311,0,8,0,143,1,1,0,0
7079,1,1,0,1268,0,0,0,0
9932,0,7,1,736,3,1,0,0
12604,0,5,1,726,4,1,0,0
7010,0,6,1,1656,0,0,0,0
14189,0,8,1,1704,2,1,0,0
2296,1,4,1,1885,2,0,0,0
6078,1,6,1,217,3,1,1,1
17253,0,3,0,1925,0,0,0,0
880,0,7,1,1998,4,1,1,0
10008,1,2,0,434,0,1,0,0
6403,0,8,0,1891,0,0,0,0
14786,1,7,1,834,3,1,0,1
4083,0,8,1,1753,4,1,0,1
9603,1,2,1,1078,2,1,0,1
17005,1,3,1,720,1,1,0,1
13170,1,4,1,942,4,1,0,0
12332,0,9,1,1616,2,1,0,0
4683,0,5,1,907,3,0,0,1
6046,0,6,1,1916,4,1,0,0
16477,0,1,0,1969,4,0,0,0
7228,0,4,0,995,2,0,0,0
11989,1,4,1,1175,2,1,0,1
12375,1,8,0,55,0,1,1,1
2561,1,8,1,1541,0,1,0,1
14391,1,6,0,1472,4,1,1,1
14136,1,8,0,1059,1,1,0,0
11535,1,9,1,861,3,1,1,0
785,1,5,1,1007,2,0,0,0
18644,0,1,1,1143,0,0,0,0
12358,1,1,0,1221,3,1,1,0
16090,0,2,0,566,4,0,0,0
16522,1,2,1,771,2,1,1,1
10836,1,5,0,1798,2,1,1,0
4975,0,7,1,1879,0,0,0,0
17740,1,7,0,878,1,1,0,0
11282,0,4,1,824,2,1,1,0
2296,1,4,0,514,1,0,1,0
7265,0,3,1,1618,3,0,0,1
16097,1,2,1,862,2,1,0,1
14315,0,3,1,422,2,1,0,1
401,0,8,0,1976,1,0,0,0
17130,1,1,1,517,0,1,0,1
14671,1,4,0,1710,4,1,0,0
10051,0,7,1,1163,3,1,0,0
10873,1,5,1,705,2,1,0,0
16240,0,2,1,1674,0,1,0,1
13157,1,1,0,809,2,1,0,0
12600,0,6,0,1652,3,1,1,1
16021,1,5,0,44,4,1,0,1
11970,0,3,1,858,2,1,0,1
4182,1,9,0,801,1,1,0,1
13818,0,3,1,219,0,0,0,0
10617,0,2,1,568,4,1,0,0
3854,1,5,1,1778,2,1,1,0
1824,1,9,1,908,4,1,0,1
1476,0,8,1,258,1,1,0,1
8806,0,6,0,1537,2,0,0,1
8994,0,3,0,961,4,0,0,0
18137,0,6,1,1401,2,1,0,0
18550,1,5,1,893,2,1,1,0
16506,0,1,0,289,4,1,0,1
18944,0,5,1,1494,2,1,1,0
6026,0,7,1,972,1,1,1,1
6351,1,9,1,103,4,1,0,0
9596,0,1,1,804,4,0,0,0
3400,1,3,0,1173,1,0,0,1
8653,1,8,1,1108,1,1,0,1
3827,1,6,0,1956,1,1,0,0
16998,1,5,0,1050,2,1,0,1
16932,1,2,0,1199,2,1,1,0
6119,1,3,0,1759,3,0,0,0
15563,1,2,1,1665,2,1,0,1
10147,0,1,1,1446,1,0,0,0
11854,0,7,1,1678,3,1,0,1
2620,1,3,0,1370,1,0,0,0
3181,0,7,0,302,0,0,0,0
1528,0,7,0,1322,4,0,0,0
4067,1,8,1,1159,0,1,0,1
6545,0,1,1,1079,1,0,1,0
14666,1,5,1,56,2,1,1,0
14142,0,9,0,1015,4,1,1,0
11429,1,7,0,374,2,1,0,1
2259,1,1,1,1612,2,0,0,0
5232,0,8,0,831,4,1,0,1
19031,0,3,0,920,4,0,0,0
19463,1,4,1,1363,0,1,0,1
15033,1,4,0,457,1,1,0,0
10573,1,8,0,1379,2,1,1,0
19133,0,1,1,132,1,0,0,0
10905,0,8,0,493,1,1,1,0
3183,0,9,0,1578,3,0,0,0
17521,0,9,0,1888,0,1,0,0
14044,1,5,0,110,2,1,0,1
19973,1,4,1,582,4,1,0,0
7704,1,4,1,796,4,1,0,1
15479,1,9,0,1150,1,1,0,0
19118,0,8,1,1884,0,1,0,0
4083,1,7,1,1320,0,1,0,0
1878,1,3,1,1203,2,1,0,1
5210,0,4,0,1949,2,0,0,0
12187,0,9,0,810,1,1,0,1
17608,1,8,1,886,1,1,0,0
17181,0,1,1,1221,1,1,1,0
2279,1,3,1,773,3,1,0,0
9696,0,2,1,1125,0,0,0,1
5351,0,2,0,937,1,0,0,0
9335,1,8,1,573,0,1,0,0
18413,0,6,0,1207,4,1,0,0
14971,1,6,0,1948,4,1,0,0
1113,0,4,0,809,0,0,0,1
16710,0,1,0,879,4,1,1,0
1928,0,7,0,1033,4,0,0,0
8009,0,8,0,413,4,0,0,0
5688,0,2,0,1742,2,0,0,0
13209,1,2,1,1958,2,1,0,0
2123,0,1,0,830,0,0,0,1
14637,1,4,1,566,0,1,0,1
5991,0,6,1,1716,3,1,0,0
1180,1,5,1,104,2,1,0,1
5136,0,4,1,1150,0,0,0,1
15479,1,4,1,1570,2,1,0,0
10922,1,7,0,677,3,1,0,0
2663,0,7,0,945,0,0,1,0
3392,0,2,1,1834,0,0,1,0
3686,0,7,1,270,0,0,0,0
16187,1,2,1,466,0,1,1,0
16200,1,4,0,801,1,1,0,0
6743,0,1,1,1142,2,0,0,0
4059,0,5,0,1890,2,0,1,1
11105,1,1,0,1116,2,1,0,1
10875,1,4,1,1636,3,1,0,0
261,0,9,0,1005,1,0,1,0
16129,1,8,0,1509,2,1,1,0
17077,0,6,0,1111,2,1,0,0
14326,0,8,1,234,0,1,0,0
11254,0,5,1,913,0,0,0,0
12180,1,7,1,1148,0,1,0,1
3490,1,8,1,1227,2,1,0,0
6097,1,7,1,1056,0,1,0,0
12793,1,4,1,357,2,1,1,0
17147,0,5,1,1487,3,1,0,0
9424,1,6,1,964,3,1,0,0
641,0,6,0,1575,4,0,0,0
5193,0,9,1,94,1,0,0,0
13528,0,2,0,1546,0,0,0,1
11266,1,6,0,1751,0,1,0,0
17351,0,3,1,1432,1,0,0,0
16163,0,2,0,1124,1,0,0,0
10358,1,6,0,244,4,1,0,1
16144,0,4,1,58,1,1,0,1
5569,1,5,0,965,2,0,0,1
6356,1,5,1,1381,0,1,1,1
10820,1,3,0,1515,1,1,0,0
1269,0,4,0,320,2,0,0,0
930,1,3,1,1043,1,1,1,1
1751,1,7,0,357,2,1,0,0
17620,1,1,0,117,3,1,1,0
19294,1,6,1,1160,2,1,1,0
9618,0,4,1,1863,4,0,0,0
13358,1,1,0,296,2,1,0,0
16284,0,1,0,525,1,0,0,0
1119,1,5,1,1125,3,1,0,0
10128,0,5,0,1404,3,0,0,0
12548,1,7,1,1179,2,1,0,0
12585,0,4,1,1618,1,0,0,0
1383,1,9,1,1624,3,1,0,0
17143,0,4,0,1129,2,0,0,1
18494,0,7,0,1666,2,1,0,0
1833,0,5,0,1808,2,0,1,0
18609,1,5,1,1550,3,1,1,0
18655,0,6,0,1152,0,1,0,0
16330,0,8,1,401,1,1,0,0
14572,0,5,0,1596,4,1,1,1
12989,0,3,1,1990,4,1,0,0
3571,1,6,1,739,1,1,0,0
9128,0,2,0,529,0,0,0,0
8429,0,8,1,557,1,0,0,0
2197,0,8,0,550,2,0,0,0
14182,1,3,0,1148,1,1,1,0
14030,0,8,0,360,1,1,0,0
10177,0,9,0,64,3,1,0,0
6497,0,5,0,1913,4,0,0,1
2857,0,5,1,765,4,0,1,0
18384,1,6,0,774,2,1,1,0
19094,0,7,1,1980,2,1,1,0
17933,0,3,0,624,3,1,1,1
5117,1,5,1,102,2,1,1,0
16470,1,1,1,561,0,1,1,0
8099,1,5,0,1301,3,1,1,0
10295,0,4,1,1251,3,1,0,0
2196,1,1,0,1047,1,0,0,0
15533,0,7,0,844,1,1,0,1
10695,1,1,0,1721,0,1,0,0
16041,0,8,1,1088,3,1,1,0
19815,1,2,1,1181,3,1,1,0
15178,0,5,1,1819,1,0,0,0
5205,1,6,1,1414,4,1,0,1
19462,0,9,0,1173,4,1,0,1
2939,0,7,0,839,1,0,0,0
3484,0,6,1,1387,2,1,0,1
10951,0,5,1,681,3,1,0,1
10153,0,6,0,1488,0,1,0,1
13593,0,4,1,645,4,1,0,1
17169,0,1,0,399,2,0,0,0
14239,0,9,1,405,3,1,0,1
7631,1,5,1,826,2,0,0,0
4383,0,8,1,1156,3,1,0,0
7836,0,7,0,1221,3,0,0,0
7810,1,8,0,647,1,1,0,1
1719,0,1,1,35,1,0,0,0
14075,1,9,1,420,0,1,0,1
12935,0,1,1,377,0,1,1,0
15361,1,3,1,1423,2,1,0,1
1531,1,8,1,220,1,1,0,0
9167,0,1,1,1922,3,0,0,1
4813,1,1,1,1912,1,1,0,1
9657,0,6,1,697,3,1,0,0
9535,0,5,0,1541,1,0,0,1
5098,0,6,0,1607,3,0,0,0
262,0,3,0,342,2,0,0,0
2074,1,6,0,753,1,1,0,0
19775,0,2,1,1887,4,1,0,0
8561,1,8,0,416,4,1,1,0
17115,1,6,0,1480,3,1,0,1
17389,0,4,1,1321,2,0,0,0
2114,0,4,0,938,3,0,0,0
9933,0,7,0,1355,2,0,0,0
7996,0,3,0,1729,0,0,0,0
304,1,3,0,1007,1,0,0,0
17065,0,6,0,680,2,1,0,0
9132,1,9,1,1363,3,1,1,0
5447,0,1,1,748,0,0,1,0
2743,0,5,1,806,3,0,0,1
8117,0,1,0,1322,4,0,0,1
18781,0,1,0,1784,4,0,0,0
17358,1,3,0,1701,1,1,0,0
5660,1,3,1,312,1,0,0,0
15992,0,4,0,1607,0,0,0,0
14631,1,3,0,1767,4,1,0,0
17173,1,6,0,55,2,1,0,0
4100,0,4,0,694,4,0,0,0
14389,0,8,1,534,1,1,0,0
17155,1,1,1,1819,3,1,0,0
8027,1,8,0,105,0,1,0,0
15662,1,1,1,1199,4,1,0,0
1271,1,1,1,294,2,0,0,0
12018,0,7,1,880,2,1,0,1
9235,0,1,0,551,2,0,0,0
6442,1,9,1,911,0,1,0,0
17933,0,8,1,375,2,1,0,0
12029,1,1,0,450,2,1,0,0
2639,1,2,1,1469,4,1,1,0
4059,0,2,1,1084,0,0,0,0
13283,1,2,1,1416,3,1,1,0
5532,1,6,0,812,3,1,1,0
18845,0,4,0,1835,2,0,0,1
1853,0,8,1,390,1,1,1,1
18422,1,1,0,1236,0,1,0,1
10223,1,4,0,667,1,1,0,1
16476,0,5,0,1709,0,0,1,0
6688,1,9,1,1559,0,1,0,0
6404,1,5,1,1264,4,1,0,0
7445,0,3,0,1512,2,0,0,0
15452,0,4,1,1745,4,1,0,0
697,0,7,0,1146,1,0,0,1
19546,0,1,0,1277,1,0,0,0
2436,0,6,1,141,3,1,0,0
9979,0,8,0,1476,4,1,0,1
672,1,1,0,1876,4,1,1,1
7621,1,8,0,874,4,1,0,1
6271,0,7,0,1856,3,1,1,0
18574,0,1,1,1177,4,1,0,1
14092,1,9,0,1917,4,1,0,1
11961,1,3,1,1750,4,1,0,0
12564,1,2,0,1332,4,1,0,0
1733,0,7,1,1584,1,1,0,1
18001,0,3,0,1341,2,0,0,0
12585,1,1,0,1553,1,1,0,0
10949,0,3,1,1320,4,1,1,0
3748,0,6,1,843,0,0,0,0
15277,0,3,0,1369,0,0,0,1
13240,1,5,0,1605,3,1,0,0
18021,1,9,0,597,1,1,0,0
14457,0,7,0,1306,3,1,0,1
13468,0,2,0,1232,3,1,1,0
3237,0,1,1,952,0,0,0,0
197,0,7,1,552,1,1,1,1
11507,0,4,0,1120,2,0,0,0
12822,1,7,1,1476,1,1,0,0
13024,0,6,1,1786,3,1,0,0
3850,0,7,0,373,4,1,0,1
8635,0,4,1,648,3,0,0,1
4766,1,3,0,1097,1,0,0,0
16109,1,5,1,1837,0,1,0,1
17094,0,3,1,1809,1,0,0,0
1827,1,3,1,1705,2,1,1,0
1954,1,4,1,333,4,1,0,0
10900,1,8,1,393,4,1,0,1
5155,1,2,0,1734,3,0,0,0
10371,1,4,1,1883,1,1,0,0
18808,1,3,0,1130,0,1,0,1
12919,0,7,1,1125,2,1,0,1
9469,1,2,1,1383,3,1,0,0
9383,1,1,1,1771,1,1,1,0
13271,0,1,0,1816,0,0,0,0
5874,0,6,1,1353,1,0,0,0
6619,0,3,1,1913,0,0,0,0
11083,0,7,0,1642,1,1,0,1
18233,1,8,0,395,1,1,1,0
15039,1,5,0,35,3,1,0,0
881,1,5,1,157,1,0,0,0
16382,1,2,1,904,1,1,0,0
6923,0,8,1,1297,3,1,0,0
18589,1,1,1,967,3,1,0,0
7293,1,9,0,396,4,1,1,0
2213,0,1,0,1776,4,0,0,1
16380,1,1,1,207,3,1,0,0
13665,1,1,0,1781,2,1,0,0
10283,1,7,0,1629,0,1,0,0
18061,1,4,0,621,3,1,0,1
9303,0,7,1,1330,4,1,0,0
18758,0,5,0,1650,1,0,0,0
15895,0,7,1,1560,3,1,0,1
18910,0,7,1,805,3,1,0,0
13589,0,4,1,462,4,1,0,0
5646,1,2,0,252,4,1,0,1
6952,1,8,0,1291,2,1,0,0
2651,0,2,0,867,4,0,0,0
6511,0,9,0,209,4,1,1,0
16491,0,5,1,955,4,1,0,0
19039,1,9,1,1591,1,1,0,0
575,0,9,1,539,3,1,0,0
10503,1,8,0,835,3,1,0,0
7339,1,8,0,503,4,1,0,1
6810,1,4,0,956,2,0,0,0
8178,1,4,1,514,4,1,1,0
2385,0,2,1,580,2,0,0,0
5323,1,4,0,1938,3,0,0,0
13621,1,4,1,1172,2,1,0,1
14989,0,6,1,1855,2,1,0,0
7071,1,3,0,1998,0,0,0,0
11631,1,2,0,840,2,1,0,0
14821,1,8,1,1666,2,1,0,0
19306,0,2,0,986,1,0,0,0
5043,1,8,1,83,3,1,0,1
6630,1,7,0,1066,4,1,0,1
11216,0,3,1,156,0,1,0,1
358,0,6,0,1693,2,0,0,0
382,1,6,0,453,1,1,0,0
14037,1,5,0,1643,1,1,0,1
1998,0,8,1,1308,4,1,0,0
4235,1,5,1,1212,4,1,0,0
6729,0,7,0,617,3,1,0,1
11268,1,6,1,624,2,1,0,0
19684,0,7,1,1498,1,1,0,0
712,1,9,0,507,0,1,0,0
14303,0,3,0,1157,3,1,0,1
17171,0,7,0,1295,2,1,1,0
2407,0,3,1,622,4,0,0,0
7233,0,2,0,1097,2,0,1,1
11305,0,7,1,1952,4,1,1,0
6006,1,4,1,1460,2,0,0,0
2691,1,1,1,1882,0,1,0,1
15249,0,6,0,293,3,1,0,0
12250,1,6,0,655,4,1,0,0
7283,1,6,1,937,0,1,0,1
10202,1,2,1,1796,1,1,0,0
17153,1,1,0,757,0,1,0,0
1383,1,3,0,1461,0,0,1,0
1023,1,2,0,996,0,0,0,0
1225,0,6,0,1876,4,1,0,1
1629,1,6,0,667,1,1,0,1
8538,1,5,0,1685,3,1,1,0
16254,1,5,0,60,0,1,0,0
8104,0,9,0,1622,4,1,1,0
9852,1,5,0,1728,4,1,0,1
10692,1,6,1,327,3,1,0,0
3964,1,4,0,1967,2,0,0,0
326,0,1,0,1206,1,0,1,0
15136,1,4,1,799,1,1,0,1
11839,0,2,0,785,0,0,0,0
16748,1,3,0,767,2,1,0,0
9687,0,7,1,1458,1,0,0,0
11849,0,7,0,519,0,1,0,1
745,0,1,1,638,2,0,0,0
16399,1,8,1,83,4,1,0,0
19474,0,7,0,28,0,1,0,1
13775,0,1,1,266,2,0,0,0
18988,0,8,1,1307,3,1,0,0
11064,0,2,1,397,1,0,0,0
16187,1,8,1,962,0,1,0,0
13637,1,3,0,763,4,1,0,0
13369,1,7,1,980,0,1,0,1
9446,1,6,1,1724,1,1,0,0
687,0,5,0,1407,1,0,0,0
12863,1,2,1,811,2,1,0,1
9277,0,2,0,581,4,0,0,0
4179,1,1,1,1343,2,1,0,1
3448,1,9,0,1862,4,1,0,0
18199,1,8,1,611,0,1,0,1
10885,0,8,0,193,0,1,0,0
12428,1,1,1,227,2,1,0,0
6550,1,5,0,451,3,1,1,0
13330,1,6,0,1206,1,1,0,0
5533,0,2,0,932,2,0,0,0
1198,1,5,0,1351,2,0,0,0
7196,1,6,0,1629,0,1,1,0
18810,0,9,1,655,1,1,0,1
11539,0,1,1,203,2,0,0,0
9187,1,3,0,402,0,0,0,0
16121,1,9,0,1668,0,1,0,0
6516,1,1,1,472,2,1,1,0
7080,0,1,1,1803,2,0,0,0
18158,0,1,0,1670,0,0,0,0
11201,0,7,1,890,2,1,0,1
8050,1,5,0,179,1,0,0,0
9222,0,6,0,1722,0,0,0,1
12676,1,8,0,1980,0,1,0,0
1189,0,2,1,1042,2,0,0,0
4678,0,2,0,463,2,0,0,0
9227,0,3,1,835,2,0,0,1
10587,1,3,1,1937,1,1,0,0
255,1,3,1,609,0,1,1,0
2058,1,4,1,1570,3,1,0,1
10793,1,3,0,926,1,1,0,1
6444,0,2,0,1427,1,0,0,0
5879,1,9,1,1417,0,1,0,0
3930,0,6,0,936,3,1,0,1
9146,1,3,1,300,0,1,1,0
9894,1,9,0,351,1,1,1,0
541,0,4,0,187,2,0,0,0
14578,0,4,0,1371,0,0,0,0
4728,1,8,0,623,0,1,0,0
6470,1,7,0,1433,2,1,1,0
9628,0,7,0,1783,3,1,0,1
17432,0,7,1,71,3,1,0,0
11665,0,5,0,1845,0,0,0,0
8279,0,7,0,1968,2,0,0,0
16113,0,4,0,1351,0,0,0,0
16943,1,8,1,1236,2,1,0,0
492,1,9,0,309,1,1,1,0
12230,1,3,0,1132,2,1,1,1
18271,1,7,0,177,0,1,0,0
10549,0,9,1,427,4,1,0,0
17622,0,1,0,740,3,0,0,0
7518,0,2,1,531,0,0,0,0
2554,1,7,1,1858,2,1,1,0
17861,0,2,0,418,2,0,0,0
15323,0,7,0,248,3,1,0,0
6801,1,1,1,209,0,1,1,1
2697,1,3,1,216,4,1,0,0
241,1,5,0,713,1,0,0,0
2759,0,6,0,438,4,1,1,0
9131,0,9,1,1793,1,0,0,0
15137,1,9,1,1642,1,1,0,1
14070,1,3,1,311,0,1,0,1
5761,0,8,1,1807,1,0,0,0
6242,1,4,0,383,2,0,0,0
12209,0,7,1,981,1,1,0,0
8887,1,6,0,1295,1,1,0,0
10196,1,8,1,121,3,1,0,0
8572,1,6,1,407,3,1,0,0
16907,0,4,0,245,0,1,1,1
4349,0,2,0,66,0,0,1,0
15049,1,7,0,942,2,1,0,1
1850,0,4,0,228,3,0,0,1
18451,1,9,1,882,4,1,0,1
4188,1,9,0,137,0,1,0,0
15382,0,7,0,194,0,1,0,1
19430,0,5,0,706,3,1,0,1
9741,0,3,1,658,3,0,0,0
5175,0,3,1,657,2,0,0,0
10512,1,9,0,1513,3,1,0,0
15786,0,9,1,1608,1,1,1,0
7330,0,4,1,1378,4,0,0,1
15532,1,1,0,930,1,1,0,1
11102,1,5,1,1989,1,1,0,0
14047,1,8,0,1728,1,1,0,1
13786,1,4,0,556,0,1,0,0
18015,0,4,0,1181,1,0,1,0
13174,0,9,1,958,0,1,0,1
19474,1,9,0,1500,3,1,0,1
4593,1,7,1,1040,4,1,0,0
17417,0,8,1,1102,4,1,0,0
1560,0,4,1,52,1,0,0,0
14240,0,8,1,514,4,1,0,1
19207,0,6,0,1528,0,1,0,0
10804,0,3,0,744,3,0,0,0
16769,1,7,1,1085,1,1,0,1
16748,1,3,0,1156,2,1,0,1
6916,1,7,1,1406,4,1,0,0
11739,1,5,1,1588,4,1,0,0
14524,0,4,0,1833,1,0,0,1
14065,1,3,1,692,4,1,1,0
18246,0,8,0,543,4,1,0,0
11340,0,4,1,410,2,1,1,0
140,0,8,1,155,0,0,0,0
5927,0,3,1,633,1,0,0,1
8359,0,9,1,51,1,0,0,0
17471,0,6,0,1024,2,1,0,1
14949,0,5,1,994,2,0,0,0
16332,1,5,1,1119,0,1,0,0
7904,0,3,0,1712,3,0,0,0
19682,1,2,1,1547,1,1,0,0
5474,1,6,1,1928,4,1,0,0
2624,0,1,1,524,0,0,0,1
9377,0,7,1,355,1,0,0,0
18963,1,5,1,1069,0,1,0,1
9985,1,4,1,802,3,1,0,0
878,1,9,0,1229,1,1,0,0
1592,1,1,1,1755,4,1,0,0
17144,0,4,0,840,1,0,0,0
17832,0,3,1,1455,0,0,0,0
13715,0,6,0,256,3,1,1,1
12232,1,5,0,248,0,1,0,0
10278,0,7,0,533,0,1,0,0
7951,1,1,0,41,2,0,0,0
16388,0,5,1,1483,0,0,0,0
7256,1,2,1,790,3,1,0,1
2144,0,2,1,1301,4,0,0,0
7468,0,2,0,1948,2,0,0,0
13735,1,9,0,195,0,1,0,0
9268,1,3,0,1095,1,0,1,0
17211,1,4,0,1294,2,1,0,1
11428,1,5,0,1359,3,1,0,0
13419,1,4,0,1609,1,1,0,1
442,0,4,0,308,3,0,0,0
1547,1,5,1,1451,1,0,0,0
6681,0,9,0,1223,4,0,0,0
11951,0,9,1,76,3,1,0,1
6417,0,6,1,787,1,0,0,0
17010,0,3,0,795,3,0,0,0
10188,0,6,0,1682,2,1,1,1
13046,1,4,0,1549,3,1,0,0
16889,1,3,0,1899,3,1,0,0
14667,0,6,1,1665,1,1,1,0
14968,0,6,0,230,3,1,0,0
9865,1,2,1,85,4,1,0,0
12566,1,9,0,1186,0,1,1,0
18330,0,8,1,397,2,1,0,0
17962,1,6,1,1901,1,1,0,0
10687,1,1,1,1395,3,1,0,1
871,1,2,1,1587,3,1,1,0
16400,0,4,1,215,3,1,0,0
8870,1,7,0,1025,2,1,0,1
11193,0,9,0,377,0,1,0,1
13903,0,5,0,412,4,1,0,1
293,0,2,1,1659,4,0,0,0
2107,0,1,0,800,1,0,1,0
17669,0,1,1,1224,0,0,0,0
18878,1,5,1,1207,0,1,1,1
11290,0,7,0,410,2,1,1,1
10084,0,9,1,1422,3,1,0,0
9402,0,9,0,216,0,0,0,1
7529,1,8,1,752,3,1,1,0
2361,1,1,0,349,2,0,0,0
6816,1,5,1,1604,1,1,1,1
9021,1,6,0,831,1,1,0,0
4478,1,6,0,1618,3,1,1,0
7915,1,4,1,654,3,1,0,1
13878,1,1,1,1022,0,1,0,0
19935,0,3,1,1947,2,0,0,0
12828,0,4,0,1065,1,0,0,0
10432,1,4,0,1775,0,1,0,0
9936,0,4,1,3,4,0,0,0
2900,0,5,0,1118,0,0,0,0
8433,1,9,0,1083,3,1,0,1
5510,0,4,1,740,4,0,0,1
17939,0,9,0,407,0,1,0,1
5908,1,9,0,18,2,1,0,0
6896,0,1,0,1518,1,0,0,0
10388,1,5,1,751,4,1,0,0
17809,1,9,0,1896,2,1,0,0
17643,0,4,1,1532,0,0,0,0
4750,0,5,0,586,3,0,0,0
5087,0,4,0,888,3,0,0,0
15300,1,2,0,332,2,1,0,1
4797,1,2,0,1013,3,1,0,1
16824,1,2,0,169,1,1,0,1
3928,0,1,1,776,2,0,0,0
18452,0,3,0,1696,2,1,1,1
17187,1,1,0,849,3,1,0,0
12705,0,4,0,1705,2,0,0,1
5582,0,1,0,941,0,0,0,1
18284,1,4,1,206,4,1,0,0
5563,1,3,0,1893,4,1,1,0
13960,0,9,0,521,3,1,0,1
5012,1,1,0,1529,1,0,0,0
4748,0,8,0,1018,1,0,1,0
955,1,9,1,1370,3,1,0,1
2966,1,7,1,304,3,1,0,0
11934,1,1,0,115,2,1,0,0
16394,0,4,0,664,1,0,0,0
16666,0,1,0,87,4,0,0,0
3212,1,4,0,1119,3,1,1,0
4592,1,3,0,743,4,1,0,1
15214,1,2,1,428,4,1,0,0
1617,0,1,1,1722,1,0,0,1
16118,1,6,0,450,4,1,0,1
17840,1,7,0,1650,2,1,0,0
11531,1,6,0,786,2,1,0,0
8310,1,9,1,1565,1,1,1,0
11695,0,9,0,715,2,1,0,1
12971,0,2,0,2,3,0,0,0
12843,1,2,1,1102,1,1,0,1
9424,0,9,1,1348,4,1,0,1
11631,0,1,0,743,3,1,0,1
6688,0,5,0,1122,1,0,0,0
3411,1,1,0,1653,4,1,1,0
1087,0,7,0,110,4,0,0,0
3421,0,9,1,679,4,1,0,1
15912,0,6,1,1481,4,1,0,1
4715,1,2,0,1512,4,1,1,0
15612,1,6,1,1833,1,1,0,1
13246,0,9,0,1991,2,1,0,1
13754,0,3,1,371,4,1,0,0
3152,1,9,0,1361,3,1,1,0
826,1,8,0,890,1,1,0,0
3860,0,7,1,599,0,0,0,0
1975,0,8,1,1995,2,1,1,0
14069,1,6,1,1046,3,1,0,0
4133,1,3,1,722,4,1,1,1
5543,0,7,1,305,1,1,0,1
17473,1,4,0,924,1,1,0,0
3844,0,5,0,1296,4,0,1,0
17077,0,8,1,1514,3,1,0,0
1874,0,7,0,836,1,0,0,0
10751,1,7,0,446,2,1,0,0
1035,0,8,0,932,3,0,0,0
13495,0,3,0,278,4,0,0,0
3908,1,3,1,1675,3,1,1,0
16815,1,2,0,1877,3,1,0,1
11741,0,1,0,377,0,0,0,1
19186,0,6,0,232,4,1,0,1
14476,1,6,0,1769,2,1,0,1
5989,1,8,1,592,4,1,0,0
5154,1,6,0,426,0,1,0,1
3968,0,6,0,1079,4,0,0,0
16685,0,1,0,1993,4,0,0,0
18981,0,7,1,1827,2,1,0,0
1942,1,7,1,441,0,1,0,0
10158,0,9,0,34,4,1,0,0
9201,1,7,0,329,4,1,0,0
12597,0,8,1,845,1,1,0,0
4758,1,4,0,454,4,0,0,0
11481,0,9,1,1412,2,1,0,0
7644,0,1,0,764,1,0,0,0
7818,1,8,0,1454,0,1,0,0
13951,1,3,1,1500,3,1,0,1
17254,0,1,0,1149,2,0,0,1
19639,1,2,0,523,0,1,0,0
11877,1,6,0,482,1,1,0,1
1728,0,5,1,317,3,0,1,0
486,1,3,1,122,0,0,0,0
6131,0,9,0,1571,2,0,0,1
6539,0,8,0,581,1,0,0,0
13492,1,3,0,1337,2,1,0,0
18950,1,2,0,487,2,1,0,0
2382,0,8,1,1675,1,1,0,1
1956,0,5,1,1036,4,0,0,0
15770,0,9,1,125,2,1,0,0
2098,0,1,0,1835,1,0,0,1
5576,0,3,0,659,2,0,0,1
9528,0,5,1,1101,4,0,0,1
4769,1,2,0,580,1,0,0,1
12436,1,3,0,718,0,1,0,1
9442,1,4,1,1260,0,1,1,0
7164,0,4,0,1595,0,0,1,1
7546,1,9,1,770,3,1,1,1
17915,0,1,0,1278,2,0,0,0
5724,0,9,0,904,2,0,0,1
7561,1,9,0,406,1,1,0,0
1919,0,6,0,1267,3,0,0,0
10616,0,1,0,1485,2,0,0,1
13849,0,6,1,277,1,1,1,0
17614,0,8,1,1493,4,1,1,1
2758,0,5,0,1244,2,0,0,1
3600,0,5,0,1249,2,0,1,0
2220,1,1,1,925,4,1,0,0
4120,0,1,1,1125,4,0,0,1
10313,0,8,0,854,2,1,0,0
3359,0,5,1,1658,4,0,0,0
10181,0,8,1,1754,1,1,0,0
1923,1,2,1,507,2,0,0,0
17958,1,4,0,1611,2,1,0,0
18726,0,9,1,1355,0,1,1,0
13567,0,3,1,237,2,1,0,1
19727,0,6,1,994,0,1,0,0
7090,1,7,1,1363,4,1,0,1
3234,1,3,0,752,4,0,0,0
18554,1,1,1,506,1,1,1,1
16843,1,2,1,165,0,1,0,0
15534,0,7,1,846,2,1,1,0
15107,1,7,0,1693,0,1,0,0
10333,1,1,0,1747,4,1,0,0
16478,0,7,0,1957,4,1,0,1
1241,0,6,1,1813,1,0,0,0
18119,1,6,1,728,4,1,1,0
10235,1,7,1,1242,0,1,0,0
13066,1,7,0,1769,2,1,0,0
